53 135 53 53 136	148 148 148 148 148
53 1 53 53 53	148 148 148 148 148
53 53 137 1 138	148 148 148 148 148
139 140 141 82 142	148 148 148 148 148
1 3 1 1 1	148 148 148 148 148
1 1 1 1 53	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
1 53 1 1 1	148 148 148 148 148
1 1 53 1 1	148 148 148 148 148
1 1 1 142 143	148 148 148 148 148
53 1 42 95 94	148 148 148 148 148
144 145 53 1 53	148 148 148 148 148
53 146 1 1 53	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
147 1 1 147 54	148 148 148 148 113
56 56 56 56 1	94 94 94 94 94
117 56 56 56 56	94 94 94 94 94
56 148 149 37 150	94 63 39 39 137
151 152 131 70 153	137 137 137 137 137
62 154 68 88 155	137 137 137 137 113
53 53 53 53 53	148 148 148 148 148
53 53 53 53 53	148 148 148 148 148
53 146 1 1 53	148 148 148 148 148
1 1 156 156 1	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
1 1 1 53 1	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
53 1 9 1 1	148 148 148 148 148
1 1 9 53 53	148 148 148 148 148
1 1 9 1 1	148 148 148 148 148
1 1 1 53 157	148 148 148 148 62
77 68 68 158 159	134 134 134 134 134
1 1 1 1 1	134 134 134 134 134
1 81 160 68 131	134 134 134 134 134
81 161 1 78 162	134 134 134 134 126
163 117 125 117 56	42 63 94 94 94
54 1 53 1 1	161 148 148 148 148
1 53 53 1 53	148 148 148 148 148
53 53 53 1 1	148 148 148 148 148
1 1 1 53 54	148 148 148 148 148
117 54 53 53 53	148 148 148 148 148
53 1 1 1 1	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
53 1 1 1 1	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
1 1 1 53 53	148 148 148 148 148
1 53 1 53 53	148 148 148 148 148
1 53 1 53 53	148 148 148 148 148
53 53 53 1 53	148 148 148 148 148
1 53 53 53 1	148 148 148 148 148
1 53 53 1 1	148 148 148 148 148
1 1 1 1 1	148 148 148 148 148
1 1 1 53 53	148 148 148 148 148
1 53 53 53 54	148 148 148 148 148
164 131 165 166 167	144 137 137 32 88
168 169 1 1 1	39 81 81 81 81
93 1 1 1 1	81 81 81 81 81
1 1 94 170 171	81 81 81 39 137
62 63 1 62 172	137 137 137 137 137
173 174 175 15 176	137 137 47 22 22
40 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 29 17 177	22 22 22 120 51
178 179 180 181 93	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 15 16	137 137 137 137 51
182 15 1 1 1	152 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 183 184 147	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 49	22 22 22 22 22
40 1 1 1 1	22 22 22 22 22
1 1 29 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 9	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
3 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
3 1 1 1 1	22 22 22 22 22
3 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
9 1 1 1 1	22 22 22 22 22
9 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
9 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 18	22 22 22 22 22
22 1 1 1 1	22 22 22 22 22
2 22 30 185 139	22 22 22 22 22
186 187 188 139 189	22 22 22 22 22
190 40 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 3 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 30 30 191	22 22 22 47 137
192 193 68 194 195	137 29 29 137 42
196 197 198 199 200	42 137 137 137 137
201 202 203 63 1	137 137 137 114 20
63 204 1 1 63	20 20 20 20 20
63 1 204 63 63	20 20 20 20 20
63 205 152 68 206	20 20 20 20 20
63 1 207 208 209	20 20 20 20 20
63 1 63 63 1	20 20 20 20 20
63 63 1 63 63	20 20 20 20 20
1 139 1 1 63	20 20 20 20 20
1 1 63 63 63	20 20 20 20 20
1 62 63 1 1	20 20 20 20 20
63 139 1 1 1	20 20 20 20 20
1 1 63 1 1	20 20 20 20 20
1 1 63 1 63	20 20 20 20 20
63 63 63 63 71	20 20 20 20 119
210 166 211 212 213	134 134 134 134 134
133 214 1 215 131	134 134 134 134 134
1 1 1 1 1	134 134 134 134 134
1 1 1 1 1	134 134 134 134 134
1 1 1 216 78	134 134 134 134 134
131 217 218 219 220	134 134 134 41 41
221 95 95 94 95	41 41 41 41 41
1 1 94 1 94	55 55 41 55 41
94 222 223 30 30	41 41 41 41 41
96 1 1 1 1	41 55 55 55 55
1 1 18 1 1	55 55 41 55 55
1 1 1 1 1	55 55 55 55 55
224 1 1 225 226	41 55 55 41 41
227 95 37 228 229	41 41 41 41 41
230 231 232 1 1	41 41 41 55 55
1 1 1 1 216	55 55 55 55 41
1 216 1 1 1	55 41 55 55 55
1 1 1 1 233	55 55 55 55 41
234 235 236 237 237	41 60 44 20 20
63 63 63 63 1	20 20 20 20 20
63 1 1 1 63	20 20 20 20 20
63 63 1 63 63	20 20 20 20 20
63 1 63 63 63	20 20 20 20 20
1 1 1 63 1	20 20 20 20 20
1 1 63 63 63	20 20 20 20 20
238 63 1 1 1	20 20 20 20 20
239 240 241 166 242	114 54 60 138 163
68 152 165 80 68	41 41 41 41 41
1 1 1 3 1	41 41 41 41 41
1 1 1 1 1	41 41 41 41 41
1 1 1 1 78	41 41 41 41 41
68 166 243 7 78	41 41 41 41 41
77 244 68 165 152	41 41 41 41 41
245 246 247 139 1	41 60 60 60 60
139 1 53 53 53	60 60 60 60 60
156 248 249 93 93	60 60 89 89 89
94 94 94 250 112	89 89 89 89 60
251 1 1 3 1	49 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 1	77 77 77 77 77
1 1 1 1 112	77 77 77 77 42
252 253 99 53 53	137 137 148 148 148
1 53 53 53 53	148 148 148 148 148
1 53 53 53 53	148 148 148 148 148
53 53 53 53 53	148 148 148 148 148
54 54 54 254 255	161 94 63 137 54
143 256 257 258 258	60 60 60 60 60
258 258 258 1 258	60 60 60 60 60
1 1 1 1 1	60 60 60 60 60
1 1 1 1 259	60 60 60 60 60
260 261 262 71 263	60 60 60 60 60
63 63 1 63 1	60 60 60 60 60
1 1 1 1 1	60 60 60 60 60
239 264 257 1 1	60 49 49 60 60
1 1 265 266 267	60 60 60 60 60
268 269 270 271 186	60 60 60 60 60
1 1 1 1 1	60 60 60 60 60
1 1 1 1 1	60 60 60 60 60
1 1 272 273 77	60 60 60 60 60
70 274 1 1 9	60 60 60 60 60
1 1 1 106 275	60 60 60 60 143
276 277 63 63 63	32 114 20 20 20
63 63 63 1 1	20 20 20 20 20
1 1 1 1 1	20 20 20 20 20
1 63 1 1 1	20 20 20 20 20
1 1 1 63 1	20 20 20 20 20
1 1 1 1 278	20 20 20 20 83
279 252 63 63 1	77 42 137 137 137
63 1 62 62 139	137 137 137 137 137
280 281 282 283 284	137 137 114 20 20
63 1 1 1 63	20 20 20 20 20
63 1 147 147 1	20 20 20 20 20
63 1 1 1 64	20 20 20 20 20
63 1 1 1 9	20 20 20 20 20
1 1 1 1 1	20 20 20 20 20
1 1 63 63 1	20 20 20 20 20
1 1 1 1 63	20 20 20 20 20
63 285 86 286 287	20 75 68 143 60
17 222 288 81 289	60 60 37 134 134
290 131 291 54 292	134 134 134 71 71
53 53 1 293 294	71 71 71 71 134
152 295 156 53 53	134 134 134 134 134
53 53 296 297 298	134 134 134 134 134
299 300 53 53 53	134 134 134 134 134
53 53 53 1 1	134 134 134 134 134
301 302 68 166 303	134 134 134 134 134
304 68 78 78 305	134 134 134 134 123
306 109 53 53 53	137 137 137 137 137
53 53 53 53 146	137 137 137 137 137
99 1 99 53 53	137 137 137 137 137
53 53 53 53 146	137 137 137 137 137
53 53 53 53 146	137 137 137 137 137
53 53 53 53 53	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 53 53	137 137 137 137 137
109 307 308 53 1	137 137 137 137 137
53 1 53 53 53	137 137 137 137 137
53 53 1 1 53	137 137 137 137 137
53 53 53 53 53	137 137 137 137 137
1 53 1 147 147	137 137 137 137 137
53 53 53 53 53	137 137 137 137 137
53 53 1 1 1	137 137 137 137 137
1 53 53 1 1	137 137 137 137 137
53 53 1 1 53	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
53 1 1 1 53	137 137 137 137 137
53 1 53 1 1	137 137 137 137 137
309 1 53 1 1	137 137 137 137 137
53 1 1 1 1	137 137 137 137 137
53 1 1 1 1	137 137 137 137 137
1 1 1 1 53	137 137 137 137 137
53 1 1 310 311	137 137 137 32 32
18 312 313 156 53	137 137 137 137 137
53 1 53 53 53	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 53 53 53	137 137 137 137 137
1 53 53 1 1	137 137 137 137 137
314 308 53 53 53	137 137 137 137 137
53 315 1 53 53	137 137 137 137 137
53 53 53 53 1	137 137 137 137 137
1 1 53 53 53	137 137 137 137 137
53 1 1 53 1	137 137 137 137 137
53 1 1 53 1	137 137 137 137 137
1 53 53 53 53	137 137 137 137 137
1 53 1 1 1	137 137 137 137 137
1 1 53 53 1	137 137 137 137 137
1 53 53 53 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 53 1	137 137 137 137 137
53 53 1 1 1	137 137 137 137 137
53 1 1 1 53	137 137 137 137 137
1 1 53 53 1	137 137 137 137 137
1 1 53 1 1	137 137 137 137 137
1 1 1 1 53	137 137 137 137 137
1 1 316 317 1	137 137 137 137 137
1 1 1 1 1	137 137 137 137 137
1 1 1 1 53	137 137 137 137 137
53 53 53 1 53	137 137 137 137 137
1 1 1 53 53	137 137 137 137 137
53 53 53 1 1	137 137 137 137 137
318 319 94 320 321	137 39 81 137 137
322 323 14 53 53	123 137 137 137 137
224 324 316 53 99	137 137 137 137 137
325 68 326 109 327	123 134 123 137 137
63 1 65 328 95	137 137 137 39 81
95 95 1 1 222	81 81 81 81 39
15 15 1 329 1	47 22 22 22 22
1 30 1 1 1	22 22 22 22 22
1 1 1 29 175	22 22 22 22 152
222 95 175 1 1	106 106 120 22 22
1 1 1 1 330	22 22 22 22 22
49 331 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 29 29 30 16	22 22 22 22 120
17 1 9 1 1	120 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 9 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 18 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 18 1 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 3 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 1 1 1	22 22 22 22 22
1 1 29 1 30	22 22 22 22 47
16 95 58 186 62	81 81 39 137 137
332 120 1 184 49	137 137 137 137 137
333 180 239 65 334	137 137 137 137 137
78 68 78 78 131	137 137 137 137 137
68 162 335 63 63	29 117 42 114 20
63 63 63 63 71	20 20 20 20 119
152 205 63 63 63	134 119 20 20 20
63 63 63 63 65	20 20 20 20 20
63 1 1 1 1	20 20 20 20 20
1 1 1 1 3	20 20 20 20 20
63 1 1 1 1	20 20 20 20 20
1 1 1 1 1	20 20 20 20 20
63 1 1 1 1	20 20 20 20 20
1 1 63 336 117	20 20 20 114 63
56 54 117 117 337	94 94 94 94 50
165 131 142 1 338	134 134 134 134 134
184 1 1 7 339	134 134 134 134 134
340 78 68 68 341	134 134 134 134 134
70 342 343 344 345	134 123 32 32 39
95 96 94 2 346	81 81 81 81 81
93 93 222 22 347	81 81 81 81 39
16 96 22 348 349	54 60 60 60 60
350 351 175 94 352	60 60 89 81 81
95 94 94 1 353	81 81 81 81 81
94 94 94 94 353	81 81 81 81 81
1 1 94 94 354	81 81 81 81 81
96 177 1 1 355	81 81 81 81 81
356 94 94 94 94	81 81 81 81 81
